call_id,agent,date,time,topic,answered,resolved,answerSpeed,avgTalkDuration,rating,dayOfWeek,dayOfMonth,hour,month,talkDuration(min)
ID0243,Greg,2021-01-05,11:41:17,Contract related,,,73.0,0 days 00:04:45,5,Tuesday,5,11,January,5.0
ID0244,Dan,2021-01-05,11:41:17,Admin Support,,,109.0,0 days 00:04:49,5,Tuesday,5,11,January,5.0
ID0245,Martha,2021-01-05,11:49:55,Payment related,,,29.0,0 days 00:04:14,4,Tuesday,5,11,January,4.0
ID0246,Dan,2021-01-05,11:49:55,Streaming,,,,,,Tuesday,5,11,January,
ID0247,Becky,2021-01-05,11:49:55,Admin Support,,,81.0,0 days 00:01:14,4,Tuesday,5,11,January,1.0
ID0248,Greg,2021-01-05,11:49:55,Contract related,,,59.0,0 days 00:03:52,1,Tuesday,5,11,January,4.0
ID0249,Becky,2021-01-05,12:00:00,Streaming,,,32.0,0 days 00:06:29,4,Tuesday,5,12,January,6.0
ID0250,Martha,2021-01-05,12:00:00,Admin Support,,,116.0,0 days 00:00:42,4,Tuesday,5,12,January,1.0
ID0251,Diane,2021-01-05,12:12:58,Payment related,,,92.0,0 days 00:01:55,5,Tuesday,5,12,January,2.0
ID0252,Greg,2021-01-05,12:12:58,Streaming,,,62.0,0 days 00:06:02,5,Tuesday,5,12,January,6.0
ID0253,Joe,2021-01-05,13:04:48,Payment related,,,83.0,0 days 00:01:53,5,Tuesday,5,13,January,2.0
ID0254,Joe,2021-01-05,13:04:48,Admin Support,,,71.0,0 days 00:02:31,3,Tuesday,5,13,January,3.0
ID0255,Greg,2021-01-05,13:59:31,Admin Support,,,74.0,0 days 00:04:32,3,Tuesday,5,13,January,5.0
ID0256,Joe,2021-01-05,13:59:31,Technical Support,,,96.0,0 days 00:05:46,4,Tuesday,5,13,January,6.0
ID0257,Diane,2021-01-05,14:42:43,Admin Support,,,110.0,0 days 00:01:41,1,Tuesday,5,14,January,2.0
ID0258,Jim,2021-01-05,14:42:43,Streaming,,,110.0,0 days 00:02:38,3,Tuesday,5,14,January,3.0
ID0259,Dan,2021-01-05,15:18:43,Technical Support,,,117.0,0 days 00:03:03,4,Tuesday,5,15,January,3.0
ID0260,Becky,2021-01-05,15:18:43,Admin Support,,,44.0,0 days 00:05:53,3,Tuesday,5,15,January,6.0
ID0261,Diane,2021-01-05,15:20:10,Contract related,,,47.0,0 days 00:06:02,4,Tuesday,5,15,January,6.0
ID0262,Greg,2021-01-05,15:20:10,Admin Support,,,97.0,0 days 00:01:16,3,Tuesday,5,15,January,1.0
ID0263,Greg,2021-01-05,15:31:41,Streaming,,,67.0,0 days 00:02:39,4,Tuesday,5,15,January,3.0
ID0264,Diane,2021-01-05,15:31:41,Streaming,,,72.0,0 days 00:06:48,3,Tuesday,5,15,January,7.0
ID0265,Becky,2021-01-05,15:31:41,Contract related,,,68.0,0 days 00:04:21,3,Tuesday,5,15,January,4.0
ID0266,Joe,2021-01-05,15:31:41,Payment related,,,98.0,0 days 00:06:22,5,Tuesday,5,15,January,6.0
ID0267,Joe,2021-01-05,15:37:26,Streaming,,,120.0,0 days 00:00:56,3,Tuesday,5,15,January,1.0
ID0268,Dan,2021-01-05,15:37:26,Payment related,,,13.0,0 days 00:02:33,1,Tuesday,5,15,January,3.0
ID0269,Jim,2021-01-05,15:44:38,Admin Support,,,95.0,0 days 00:01:47,5,Tuesday,5,15,January,2.0
ID0270,Martha,2021-01-05,15:44:38,Payment related,,,31.0,0 days 00:00:42,5,Tuesday,5,15,January,1.0
ID0271,Dan,2021-01-05,16:06:14,Streaming,,,113.0,0 days 00:06:22,3,Tuesday,5,16,January,6.0
ID0272,Martha,2021-01-05,16:06:14,Technical Support,,,116.0,0 days 00:04:40,3,Tuesday,5,16,January,5.0
ID0273,Martha,2021-01-05,16:16:19,Admin Support,,,94.0,0 days 00:05:29,5,Tuesday,5,16,January,5.0
ID0274,Martha,2021-01-05,16:16:19,Admin Support,,,51.0,0 days 00:04:42,4,Tuesday,5,16,January,5.0
ID0275,Diane,2021-01-05,16:27:50,Technical Support,,,60.0,0 days 00:04:07,4,Tuesday,5,16,January,4.0
ID0276,Diane,2021-01-05,16:27:50,Contract related,,,59.0,0 days 00:06:04,2,Tuesday,5,16,January,6.0
ID0277,Stewart,2021-01-05,17:25:26,Technical Support,,,,,,Tuesday,5,17,January,
ID0278,Greg,2021-01-05,17:25:26,Payment related,,,,,,Tuesday,5,17,January,
ID0279,Joe,2021-01-05,17:29:46,Technical Support,,,,,,Tuesday,5,17,January,
ID0280,Dan,2021-01-05,17:29:46,Contract related,,,16.0,0 days 00:03:33,4,Tuesday,5,17,January,4.0
ID0281,Diane,2021-01-05,17:38:24,Technical Support,,,81.0,0 days 00:01:51,3,Tuesday,5,17,January,2.0
ID0282,Joe,2021-01-05,17:38:24,Streaming,,,65.0,0 days 00:06:46,1,Tuesday,5,17,January,7.0
ID0283,Martha,2021-01-05,17:44:10,Streaming,,,55.0,0 days 00:03:04,2,Tuesday,5,17,January,3.0
ID0284,Martha,2021-01-05,17:44:10,Technical Support,,,,,,Tuesday,5,17,January,
ID0285,Martha,2021-01-05,17:57:07,Technical Support,,,31.0,0 days 00:02:25,4,Tuesday,5,17,January,2.0
ID0286,Diane,2021-01-05,17:57:07,Streaming,,,45.0,0 days 00:05:13,2,Tuesday,5,17,January,5.0
ID0287,Greg,2021-01-06,09:08:38,Technical Support,,,,,,Wednesday,6,9,January,
ID0288,Stewart,2021-01-06,09:08:38,Payment related,,,43.0,0 days 00:02:09,5,Wednesday,6,9,January,2.0
ID0289,Stewart,2021-01-06,10:06:14,Technical Support,,,55.0,0 days 00:05:56,4,Wednesday,6,10,January,6.0
ID0290,Stewart,2021-01-06,10:06:14,Contract related,,,63.0,0 days 00:02:19,3,Wednesday,6,10,January,2.0
ID0291,Joe,2021-01-06,10:07:41,Payment related,,,,,,Wednesday,6,10,January,
ID0292,Jim,2021-01-06,10:07:41,Contract related,,,122.0,0 days 00:05:52,1,Wednesday,6,10,January,6.0
ID0293,Stewart,2021-01-06,10:32:10,Contract related,,,71.0,0 days 00:02:39,4,Wednesday,6,10,January,3.0
ID0294,Jim,2021-01-06,10:32:10,Technical Support,,,54.0,0 days 00:04:57,4,Wednesday,6,10,January,5.0
ID0295,Stewart,2021-01-06,10:42:14,Streaming,,,74.0,0 days 00:03:22,4,Wednesday,6,10,January,3.0
ID0296,Stewart,2021-01-06,10:42:14,Admin Support,,,125.0,0 days 00:04:47,4,Wednesday,6,10,January,5.0
ID0297,Dan,2021-01-06,11:12:29,Payment related,,,110.0,0 days 00:03:43,3,Wednesday,6,11,January,4.0
ID0298,Becky,2021-01-06,11:12:29,Streaming,,,,,,Wednesday,6,11,January,
ID0299,Martha,2021-01-06,11:29:46,Technical Support,,,74.0,0 days 00:01:31,5,Wednesday,6,11,January,2.0
ID0300,Diane,2021-01-06,11:29:46,Payment related,,,80.0,0 days 00:04:27,4,Wednesday,6,11,January,4.0
ID0301,Dan,2021-01-06,11:38:24,Payment related,,,,,,Wednesday,6,11,January,
ID0302,Joe,2021-01-06,11:38:24,Contract related,,,110.0,0 days 00:03:54,2,Wednesday,6,11,January,4.0
ID0303,Stewart,2021-01-06,11:45:36,Payment related,,,26.0,0 days 00:03:08,3,Wednesday,6,11,January,3.0
ID0304,Greg,2021-01-06,11:45:36,Technical Support,,,,,,Wednesday,6,11,January,
ID0305,Joe,2021-01-06,12:05:46,Admin Support,,,97.0,0 days 00:01:47,3,Wednesday,6,12,January,2.0
ID0306,Dan,2021-01-06,12:05:46,Admin Support,,,82.0,0 days 00:05:40,3,Wednesday,6,12,January,6.0
ID0307,Becky,2021-01-06,12:07:12,Streaming,,,102.0,0 days 00:05:53,5,Wednesday,6,12,January,6.0
ID0308,Jim,2021-01-06,12:07:12,Admin Support,,,120.0,0 days 00:00:52,5,Wednesday,6,12,January,1.0
ID0309,Greg,2021-01-06,13:30:43,Streaming,,,70.0,0 days 00:05:19,3,Wednesday,6,13,January,5.0
ID0310,Diane,2021-01-06,13:30:43,Admin Support,,,,,,Wednesday,6,13,January,
ID0311,Stewart,2021-01-06,13:58:05,Payment related,,,122.0,0 days 00:02:56,3,Wednesday,6,13,January,3.0
ID0312,Martha,2021-01-06,13:58:05,Streaming,,,,,,Wednesday,6,13,January,
ID0313,Joe,2021-01-06,14:03:50,Payment related,,,19.0,0 days 00:00:55,1,Wednesday,6,14,January,1.0
ID0314,Greg,2021-01-06,14:03:50,Payment related,,,71.0,0 days 00:02:37,4,Wednesday,6,14,January,3.0
ID0315,Joe,2021-01-06,14:13:55,Technical Support,,,24.0,0 days 00:04:59,1,Wednesday,6,14,January,5.0
ID0316,Martha,2021-01-06,14:13:55,Technical Support,,,67.0,0 days 00:05:36,1,Wednesday,6,14,January,6.0
ID0317,Martha,2021-01-06,14:32:38,Streaming,,,57.0,0 days 00:04:14,3,Wednesday,6,14,January,4.0
ID0318,Diane,2021-01-06,14:32:38,Streaming,,,108.0,0 days 00:05:03,4,Wednesday,6,14,January,5.0
ID0319,Stewart,2021-01-06,14:57:07,Payment related,,,99.0,0 days 00:04:08,4,Wednesday,6,14,January,4.0
ID0320,Stewart,2021-01-06,14:57:07,Payment related,,,56.0,0 days 00:04:52,1,Wednesday,6,14,January,5.0
ID0321,Stewart,2021-01-06,15:02:53,Payment related,,,121.0,0 days 00:03:57,3,Wednesday,6,15,January,4.0
ID0322,Greg,2021-01-06,15:02:53,Admin Support,,,,,,Wednesday,6,15,January,
ID0323,Joe,2021-01-06,15:12:58,Contract related,,,72.0,0 days 00:06:00,1,Wednesday,6,15,January,6.0
ID0324,Greg,2021-01-06,15:12:58,Contract related,,,54.0,0 days 00:06:15,4,Wednesday,6,15,January,6.0
ID0325,Martha,2021-01-06,16:17:46,Admin Support,,,30.0,0 days 00:04:36,3,Wednesday,6,16,January,5.0
ID0326,Jim,2021-01-06,16:17:46,Payment related,,,44.0,0 days 00:01:04,2,Wednesday,6,16,January,1.0
ID0327,Greg,2021-01-06,16:22:05,Payment related,,,97.0,0 days 00:01:58,4,Wednesday,6,16,January,2.0
ID0328,Jim,2021-01-06,16:22:05,Streaming,,,47.0,0 days 00:01:49,3,Wednesday,6,16,January,2.0
ID0329,Dan,2021-01-06,16:27:50,Streaming,,,53.0,0 days 00:01:43,3,Wednesday,6,16,January,2.0
ID0330,Dan,2021-01-06,16:27:50,Contract related,,,,,,Wednesday,6,16,January,
ID0331,Martha,2021-01-06,16:35:02,Payment related,,,,,,Wednesday,6,16,January,
ID0332,Jim,2021-01-06,16:35:02,Streaming,,,,,,Wednesday,6,16,January,
ID0333,Stewart,2021-01-06,16:39:22,Admin Support,,,81.0,0 days 00:03:45,3,Wednesday,6,16,January,4.0
ID0334,Diane,2021-01-06,16:39:22,Contract related,,,11.0,0 days 00:00:34,4,Wednesday,6,16,January,1.0
ID0335,Martha,2021-01-06,17:00:58,Payment related,,,48.0,0 days 00:00:53,5,Wednesday,6,17,January,1.0
ID0336,Stewart,2021-01-06,17:00:58,Contract related,,,37.0,0 days 00:06:54,5,Wednesday,6,17,January,7.0
ID0337,Martha,2021-01-06,17:19:41,Technical Support,,,115.0,0 days 00:02:34,4,Wednesday,6,17,January,3.0
ID0338,Greg,2021-01-06,17:19:41,Payment related,,,81.0,0 days 00:00:53,4,Wednesday,6,17,January,1.0
ID0339,Becky,2021-01-06,17:21:07,Contract related,,,,,,Wednesday,6,17,January,
ID0340,Jim,2021-01-06,17:21:07,Admin Support,,,12.0,0 days 00:03:12,5,Wednesday,6,17,January,3.0
ID0341,Stewart,2021-01-06,17:22:34,Admin Support,,,75.0,0 days 00:02:51,3,Wednesday,6,17,January,3.0
ID0342,Jim,2021-01-06,17:22:34,Contract related,,,42.0,0 days 00:01:17,4,Wednesday,6,17,January,1.0
ID0343,Greg,2021-01-06,17:24:00,Admin Support,,,96.0,0 days 00:01:45,5,Wednesday,6,17,January,2.0
ID0344,Stewart,2021-01-06,17:24:00,Payment related,,,58.0,0 days 00:01:51,5,Wednesday,6,17,January,2.0
ID0345,Dan,2021-01-07,09:04:19,Contract related,,,62.0,0 days 00:05:16,5,Thursday,7,9,January,5.0
ID0346,Greg,2021-01-07,09:04:19,Payment related,,,74.0,0 days 00:02:10,5,Thursday,7,9,January,2.0
ID0347,Becky,2021-01-07,09:07:12,Technical Support,,,26.0,0 days 00:01:10,3,Thursday,7,9,January,1.0
ID0348,Diane,2021-01-07,09:07:12,Technical Support,,,,,,Thursday,7,9,January,
ID0349,Joe,2021-01-07,09:20:10,Technical Support,,,40.0,0 days 00:05:08,2,Thursday,7,9,January,5.0
ID0350,Joe,2021-01-07,09:20:10,Streaming,,,12.0,0 days 00:04:54,3,Thursday,7,9,January,5.0
ID0351,Joe,2021-01-07,10:14:53,Contract related,,,114.0,0 days 00:03:41,5,Thursday,7,10,January,4.0
ID0352,Becky,2021-01-07,10:14:53,Contract related,,,85.0,0 days 00:03:29,4,Thursday,7,10,January,3.0
ID0353,Diane,2021-01-07,10:23:31,Admin Support,,,52.0,0 days 00:01:55,5,Thursday,7,10,January,2.0
ID0354,Greg,2021-01-07,10:23:31,Streaming,,,60.0,0 days 00:04:18,3,Thursday,7,10,January,4.0
ID0355,Joe,2021-01-07,10:33:36,Admin Support,,,76.0,0 days 00:05:07,4,Thursday,7,10,January,5.0
ID0356,Stewart,2021-01-07,10:33:36,Contract related,,,,,,Thursday,7,10,January,
ID0357,Becky,2021-01-07,10:48:00,Streaming,,,,,,Thursday,7,10,January,
ID0358,Joe,2021-01-07,10:48:00,Streaming,,,25.0,0 days 00:01:20,5,Thursday,7,10,January,1.0
ID0359,Greg,2021-01-07,11:36:58,Streaming,,,37.0,0 days 00:02:32,3,Thursday,7,11,January,3.0
ID0360,Dan,2021-01-07,11:36:58,Admin Support,,,71.0,0 days 00:05:41,3,Thursday,7,11,January,6.0
ID0361,Jim,2021-01-07,11:42:43,Admin Support,,,76.0,0 days 00:04:37,1,Thursday,7,11,January,5.0
ID0362,Stewart,2021-01-07,11:42:43,Technical Support,,,66.0,0 days 00:06:50,3,Thursday,7,11,January,7.0
ID0363,Diane,2021-01-07,11:47:02,Admin Support,,,72.0,0 days 00:03:25,3,Thursday,7,11,January,3.0
ID0364,Jim,2021-01-07,11:47:02,Admin Support,,,47.0,0 days 00:06:37,5,Thursday,7,11,January,7.0
ID0365,Jim,2021-01-07,12:08:38,Payment related,,,,,,Thursday,7,12,January,
ID0366,Greg,2021-01-07,12:08:38,Payment related,,,29.0,0 days 00:02:51,5,Thursday,7,12,January,3.0
ID0367,Dan,2021-01-07,12:36:00,Streaming,,,,,,Thursday,7,12,January,
ID0368,Becky,2021-01-07,12:36:00,Contract related,,,122.0,0 days 00:01:40,4,Thursday,7,12,January,2.0
ID0369,Greg,2021-01-07,12:48:58,Technical Support,,,52.0,0 days 00:04:06,5,Thursday,7,12,January,4.0
ID0370,Martha,2021-01-07,12:48:58,Admin Support,,,33.0,0 days 00:04:26,4,Thursday,7,12,January,4.0
ID0371,Joe,2021-01-07,13:26:24,Payment related,,,123.0,0 days 00:02:24,3,Thursday,7,13,January,2.0
ID0372,Greg,2021-01-07,13:26:24,Technical Support,,,23.0,0 days 00:02:03,4,Thursday,7,13,January,2.0
ID0373,Becky,2021-01-07,13:30:43,Streaming,,,,,,Thursday,7,13,January,
ID0374,Stewart,2021-01-07,13:30:43,Admin Support,,,29.0,0 days 00:03:25,5,Thursday,7,13,January,3.0
ID0375,Greg,2021-01-07,13:42:14,Contract related,,,,,,Thursday,7,13,January,
ID0376,Becky,2021-01-07,13:42:14,Streaming,,,54.0,0 days 00:03:48,5,Thursday,7,13,January,4.0
ID0377,Dan,2021-01-07,13:45:07,Streaming,,,14.0,0 days 00:04:43,4,Thursday,7,13,January,5.0
ID0378,Dan,2021-01-07,13:45:07,Payment related,,,11.0,0 days 00:04:25,3,Thursday,7,13,January,4.0
ID0379,Joe,2021-01-07,14:31:12,Payment related,,,84.0,0 days 00:04:59,1,Thursday,7,14,January,5.0
ID0380,Martha,2021-01-07,14:31:12,Payment related,,,21.0,0 days 00:02:51,4,Thursday,7,14,January,3.0
ID0381,Martha,2021-01-07,15:53:17,Technical Support,,,81.0,0 days 00:05:10,3,Thursday,7,15,January,5.0
ID0382,Dan,2021-01-07,15:53:17,Payment related,,,,,,Thursday,7,15,January,
ID0383,Diane,2021-01-07,16:07:41,Admin Support,,,,,,Thursday,7,16,January,
ID0384,Stewart,2021-01-07,16:07:41,Technical Support,,,84.0,0 days 00:06:22,4,Thursday,7,16,January,6.0
ID0385,Martha,2021-01-07,16:29:17,Streaming,,,118.0,0 days 00:03:35,2,Thursday,7,16,January,4.0
ID0386,Becky,2021-01-07,16:29:17,Technical Support,,,35.0,0 days 00:06:15,2,Thursday,7,16,January,6.0
ID0387,Dan,2021-01-07,16:40:48,Payment related,,,82.0,0 days 00:02:13,3,Thursday,7,16,January,2.0
ID0388,Jim,2021-01-07,16:40:48,Streaming,,,119.0,0 days 00:03:03,4,Thursday,7,16,January,3.0
ID0389,Jim,2021-01-07,17:03:50,Contract related,,,107.0,0 days 00:06:46,2,Thursday,7,17,January,7.0
ID0390,Joe,2021-01-07,17:03:50,Contract related,,,86.0,0 days 00:00:42,4,Thursday,7,17,January,1.0
ID0391,Diane,2021-01-07,17:39:50,Streaming,,,76.0,0 days 00:01:23,4,Thursday,7,17,January,1.0
ID0392,Stewart,2021-01-07,17:39:50,Streaming,,,78.0,0 days 00:03:07,3,Thursday,7,17,January,3.0
ID0393,Jim,2021-01-07,17:47:02,Admin Support,,,118.0,0 days 00:00:33,3,Thursday,7,17,January,1.0
ID0394,Diane,2021-01-07,17:47:02,Technical Support,,,,,,Thursday,7,17,January,
ID0395,Joe,2021-01-07,17:48:29,Admin Support,,,47.0,0 days 00:02:02,5,Thursday,7,17,January,2.0
ID0396,Diane,2021-01-07,17:48:29,Admin Support,,,86.0,0 days 00:02:58,2,Thursday,7,17,January,3.0
ID0397,Greg,2021-01-07,17:55:41,Technical Support,,,76.0,0 days 00:05:52,3,Thursday,7,17,January,6.0
ID0398,Jim,2021-01-07,17:55:41,Payment related,,,32.0,0 days 00:03:23,4,Thursday,7,17,January,3.0
ID0399,Joe,2021-01-08,09:00:00,Admin Support,,,98.0,0 days 00:03:33,5,Friday,8,9,January,4.0
ID0400,Jim,2021-01-08,09:00:00,Technical Support,,,86.0,0 days 00:00:37,4,Friday,8,9,January,1.0
ID0401,Diane,2021-01-08,09:24:29,Technical Support,,,37.0,0 days 00:01:05,3,Friday,8,9,January,1.0
ID0402,Greg,2021-01-08,09:24:29,Admin Support,,,15.0,0 days 00:04:27,5,Friday,8,9,January,4.0
ID0403,Diane,2021-01-08,09:47:31,Contract related,,,114.0,0 days 00:04:13,5,Friday,8,9,January,4.0
ID0404,Stewart,2021-01-08,09:47:31,Payment related,,,,,,Friday,8,9,January,
ID0405,Jim,2021-01-08,09:59:02,Technical Support,,,,,,Friday,8,9,January,
ID0406,Martha,2021-01-08,09:59:02,Streaming,,,,,,Friday,8,9,January,
ID0407,Martha,2021-01-08,10:42:14,Streaming,,,23.0,0 days 00:02:16,3,Friday,8,10,January,2.0
ID0408,Dan,2021-01-08,10:42:14,Payment related,,,,,,Friday,8,10,January,
ID0409,Joe,2021-01-08,10:49:26,Admin Support,,,69.0,0 days 00:05:41,3,Friday,8,10,January,6.0
ID0410,Stewart,2021-01-08,10:49:26,Contract related,,,15.0,0 days 00:06:10,4,Friday,8,10,January,6.0
ID0411,Becky,2021-01-08,10:49:26,Technical Support,,,119.0,0 days 00:05:28,3,Friday,8,10,January,5.0
ID0412,Becky,2021-01-08,10:49:26,Streaming,,,68.0,0 days 00:05:17,1,Friday,8,10,January,5.0
ID0413,Diane,2021-01-08,11:00:58,Contract related,,,115.0,0 days 00:06:10,3,Friday,8,11,January,6.0
ID0414,Joe,2021-01-08,11:00:58,Contract related,,,84.0,0 days 00:01:11,5,Friday,8,11,January,1.0
ID0415,Dan,2021-01-08,11:16:48,Contract related,,,59.0,0 days 00:01:17,4,Friday,8,11,January,1.0
ID0416,Diane,2021-01-08,11:16:48,Technical Support,,,112.0,0 days 00:03:34,4,Friday,8,11,January,4.0
ID0417,Dan,2021-01-08,11:16:48,Contract related,,,,,,Friday,8,11,January,
ID0418,Dan,2021-01-08,11:16:48,Admin Support,,,39.0,0 days 00:04:51,3,Friday,8,11,January,5.0
ID0419,Jim,2021-01-08,12:12:58,Streaming,,,31.0,0 days 00:06:35,5,Friday,8,12,January,7.0
ID0420,Dan,2021-01-08,12:12:58,Streaming,,,112.0,0 days 00:03:41,2,Friday,8,12,January,4.0
ID0421,Greg,2021-01-08,12:14:24,Streaming,,,49.0,0 days 00:02:25,4,Friday,8,12,January,2.0
ID0422,Greg,2021-01-08,12:14:24,Technical Support,,,18.0,0 days 00:06:38,3,Friday,8,12,January,7.0
ID0423,Stewart,2021-01-08,12:38:53,Technical Support,,,80.0,0 days 00:02:43,4,Friday,8,12,January,3.0
ID0424,Dan,2021-01-08,12:38:53,Admin Support,,,57.0,0 days 00:02:33,3,Friday,8,12,January,3.0
ID0425,Stewart,2021-01-08,12:48:58,Contract related,,,,,,Friday,8,12,January,
ID0426,Diane,2021-01-08,12:48:58,Contract related,,,87.0,0 days 00:06:18,4,Friday,8,12,January,6.0
ID0427,Diane,2021-01-08,13:10:34,Payment related,,,,,,Friday,8,13,January,
ID0428,Greg,2021-01-08,13:10:34,Streaming,,,81.0,0 days 00:05:56,3,Friday,8,13,January,6.0
ID0429,Joe,2021-01-08,13:10:34,Technical Support,,,,,,Friday,8,13,January,
ID0430,Jim,2021-01-08,13:10:34,Streaming,,,47.0,0 days 00:02:11,5,Friday,8,13,January,2.0
ID0431,Joe,2021-01-08,13:17:46,Streaming,,,57.0,0 days 00:06:15,4,Friday,8,13,January,6.0
ID0432,Becky,2021-01-08,13:17:46,Payment related,,,,,,Friday,8,13,January,
ID0433,Joe,2021-01-08,13:43:41,Contract related,,,104.0,0 days 00:03:55,4,Friday,8,13,January,4.0
ID0434,Becky,2021-01-08,13:43:41,Admin Support,,,16.0,0 days 00:05:46,3,Friday,8,13,January,6.0
ID0435,Greg,2021-01-08,15:37:26,Streaming,,,37.0,0 days 00:04:13,4,Friday,8,15,January,4.0
ID0436,Diane,2021-01-08,15:37:26,Admin Support,,,,,,Friday,8,15,January,
ID0437,Stewart,2021-01-08,15:43:12,Technical Support,,,61.0,0 days 00:02:06,4,Friday,8,15,January,2.0
ID0438,Stewart,2021-01-08,15:43:12,Admin Support,,,41.0,0 days 00:03:10,4,Friday,8,15,January,3.0
ID0439,Diane,2021-01-08,15:53:17,Streaming,,,40.0,0 days 00:01:21,4,Friday,8,15,January,1.0
ID0440,Diane,2021-01-08,15:53:17,Admin Support,,,55.0,0 days 00:05:21,2,Friday,8,15,January,5.0
ID0441,Greg,2021-01-08,15:54:43,Admin Support,,,92.0,0 days 00:00:53,3,Friday,8,15,January,1.0
ID0442,Dan,2021-01-08,15:54:43,Contract related,,,118.0,0 days 00:01:38,5,Friday,8,15,January,2.0
ID0443,Dan,2021-01-08,16:37:55,Streaming,,,82.0,0 days 00:05:43,3,Friday,8,16,January,6.0
ID0444,Dan,2021-01-08,16:37:55,Streaming,,,83.0,0 days 00:01:20,3,Friday,8,16,January,1.0
ID0445,Jim,2021-01-08,18:00:00,Payment related,,,78.0,0 days 00:05:13,2,Friday,8,18,January,5.0
ID0446,Diane,2021-01-08,18:00:00,Payment related,,,111.0,0 days 00:05:14,5,Friday,8,18,January,5.0
ID0447,Jim,2021-01-09,09:07:12,Contract related,,,107.0,0 days 00:05:22,4,Saturday,9,9,January,5.0
ID0448,Martha,2021-01-09,09:07:12,Streaming,,,108.0,0 days 00:04:03,2,Saturday,9,9,January,4.0
ID0449,Greg,2021-01-09,09:24:29,Payment related,,,97.0,0 days 00:02:39,5,Saturday,9,9,January,3.0
ID0450,Dan,2021-01-09,09:24:29,Streaming,,,31.0,0 days 00:06:20,5,Saturday,9,9,January,6.0
ID0451,Martha,2021-01-09,09:34:34,Payment related,,,20.0,0 days 00:01:49,4,Saturday,9,9,January,2.0
ID0452,Jim,2021-01-09,09:34:34,Admin Support,,,110.0,0 days 00:06:53,3,Saturday,9,9,January,7.0
ID0453,Dan,2021-01-09,10:22:05,Technical Support,,,86.0,0 days 00:05:02,5,Saturday,9,10,January,5.0
ID0454,Becky,2021-01-09,10:22:05,Streaming,,,77.0,0 days 00:02:11,4,Saturday,9,10,January,2.0
ID0455,Diane,2021-01-09,10:29:17,Streaming,,,119.0,0 days 00:06:47,3,Saturday,9,10,January,7.0
ID0456,Martha,2021-01-09,10:29:17,Admin Support,,,,,,Saturday,9,10,January,
ID0457,Jim,2021-01-09,10:32:10,Technical Support,,,13.0,0 days 00:03:06,3,Saturday,9,10,January,3.0
ID0458,Stewart,2021-01-09,10:32:10,Payment related,,,106.0,0 days 00:02:27,5,Saturday,9,10,January,2.0
ID0459,Joe,2021-01-09,10:58:05,Payment related,,,35.0,0 days 00:05:25,3,Saturday,9,10,January,5.0
ID0460,Martha,2021-01-09,10:58:05,Contract related,,,46.0,0 days 00:05:23,3,Saturday,9,10,January,5.0
ID0461,Stewart,2021-01-09,11:05:17,Admin Support,,,24.0,0 days 00:06:15,3,Saturday,9,11,January,6.0
ID0462,Stewart,2021-01-09,11:05:17,Streaming,,,88.0,0 days 00:06:33,5,Saturday,9,11,January,7.0
ID0463,Joe,2021-01-09,11:11:02,Admin Support,,,81.0,0 days 00:02:42,3,Saturday,9,11,January,3.0
ID0464,Jim,2021-01-09,11:11:02,Payment related,,,96.0,0 days 00:04:33,3,Saturday,9,11,January,5.0
ID0465,Becky,2021-01-09,11:16:48,Admin Support,,,46.0,0 days 00:06:05,3,Saturday,9,11,January,6.0
ID0466,Dan,2021-01-09,11:16:48,Contract related,,,25.0,0 days 00:01:40,4,Saturday,9,11,January,2.0
ID0467,Stewart,2021-01-09,11:25:26,Admin Support,,,81.0,0 days 00:02:07,4,Saturday,9,11,January,2.0
ID0468,Dan,2021-01-09,11:25:26,Payment related,,,,,,Saturday,9,11,January,
ID0469,Dan,2021-01-09,11:48:29,Technical Support,,,97.0,0 days 00:06:50,1,Saturday,9,11,January,7.0
ID0470,Martha,2021-01-09,11:48:29,Technical Support,,,116.0,0 days 00:03:16,5,Saturday,9,11,January,3.0
ID0471,Joe,2021-01-09,11:48:29,Payment related,,,,,,Saturday,9,11,January,
ID0472,Dan,2021-01-09,11:48:29,Admin Support,,,,,,Saturday,9,11,January,
ID0473,Becky,2021-01-09,11:48:29,Payment related,,,87.0,0 days 00:05:45,5,Saturday,9,11,January,6.0
ID0474,Dan,2021-01-09,11:48:29,Technical Support,,,43.0,0 days 00:00:35,4,Saturday,9,11,January,1.0
ID0475,Greg,2021-01-09,11:55:41,Contract related,,,102.0,0 days 00:04:48,3,Saturday,9,11,January,5.0
ID0476,Dan,2021-01-09,11:55:41,Payment related,,,95.0,0 days 00:05:49,5,Saturday,9,11,January,6.0
ID0477,Dan,2021-01-09,12:31:41,Technical Support,,,108.0,0 days 00:04:45,3,Saturday,9,12,January,5.0
ID0478,Dan,2021-01-09,12:31:41,Admin Support,,,80.0,0 days 00:02:11,4,Saturday,9,12,January,2.0
ID0479,Diane,2021-01-09,12:33:07,Payment related,,,61.0,0 days 00:00:36,5,Saturday,9,12,January,1.0
ID0480,Greg,2021-01-09,12:33:07,Contract related,,,18.0,0 days 00:05:05,5,Saturday,9,12,January,5.0
ID0481,Joe,2021-01-09,12:40:19,Payment related,,,,,,Saturday,9,12,January,
